DATE,DAY,MONTH,QUARTER,YEAR,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,NO. OF  TRADES
26-Nov-25,Wednesday,November,Q4,2025,EQ,1498.00,1522.70,1496.20,1494.70,1521.10,1520.40,1511.68,1807.70,1209.40,1592891.00,66745.00
25-Nov-25,Tuesday,November,Q4,2025,EQ,1501.20,1502.00,1483.50,1494.70,1497.00,1494.70,1493.54,1807.70,1209.40,1675981.00,60556.00
24-Nov-25,Monday,November,Q4,2025,EQ,1470.00,1513.80,1461.80,1461.50,1496.80,1494.70,1500.27,1807.70,1209.40,6808658.00,169603.00
21-Nov-25,Friday,November,Q4,2025,EQ,1455.00,1469.00,1440.00,1456.00,1461.50,1461.50,1459.62,1807.70,1209.40,2615232.00,75008.00
20-Nov-25,Thursday,November,Q4,2025,EQ,1445.30,1464.70,1430.70,1433.90,1460.00,1456.00,1453.74,1807.70,1209.40,2818268.00,80195.00
19-Nov-25,Wednesday,November,Q4,2025,EQ,1427.50,1443.50,1417.80,1422.00,1436.90,1433.90,1435.49,1807.70,1209.40,5777445.00,65179.00
18-Nov-25,Tuesday,November,Q4,2025,EQ,1444.00,1451.10,1419.50,1452.80,1420.70,1422.00,1429.70,1807.70,1209.40,1553597.00,59731.00
17-Nov-25,Monday,November,Q4,2025,EQ,1440.00,1455.90,1438.30,1439.20,1452.80,1452.80,1448.57,1807.70,1209.40,999416.00,67712.00
14-Nov-25,Friday,November,Q4,2025,EQ,1444.20,1445.80,1422.90,1451.40,1443.80,1439.20,1436.67,1807.70,1209.40,1220596.00,55608.00
13-Nov-25,Thursday,November,Q4,2025,EQ,1463.00,1463.80,1442.30,1456.10,1453.00,1451.40,1450.58,1807.70,1209.40,1178211.00,42275.00
12-Nov-25,Wednesday,November,Q4,2025,EQ,1415.00,1460.20,1414.00,1408.00,1457.00,1456.10,1443.88,1807.70,1209.40,2958869.00,105389.00
11-Nov-25,Tuesday,November,Q4,2025,EQ,1405.00,1410.40,1392.20,1397.80,1406.80,1408.00,1403.39,1807.70,1209.40,2488036.00,92578.00
10-Nov-25,Monday,November,Q4,2025,EQ,1386.70,1404.30,1383.60,1386.70,1396.80,1397.80,1396.13,1807.70,1209.40,2883323.00,82024.00
7-Nov-25,Friday,November,Q4,2025,EQ,1400.10,1409.80,1385.00,1413.60,1387.20,1386.70,1392.87,1807.70,1209.40,1209479.00,74482.00
6-Nov-25,Thursday,November,Q4,2025,EQ,1412.00,1420.90,1410.00,1409.20,1415.90,1413.60,1414.79,1807.70,1209.40,2502412.00,75904.00
4-Nov-25,Tuesday,November,Q4,2025,EQ,1419.90,1425.30,1405.60,1419.80,1407.80,1409.20,1410.91,1807.70,1209.40,1191278.00,63588.00
3-Nov-25,Monday,November,Q4,2025,EQ,1419.10,1424.00,1414.00,1424.40,1419.70,1419.80,1420.49,1807.70,1209.40,2136091.00,62796.00
31-Oct-25,Friday,October,Q4,2025,EQ,1433.80,1437.50,1420.30,1433.80,1424.00,1424.40,1427.98,1807.70,1209.40,1757591.00,67439.00
30-Oct-25,Thursday,October,Q4,2025,EQ,1453.20,1458.10,1432.50,1452.20,1432.50,1433.80,1437.32,1807.70,1209.40,1797868.00,101347.00
29-Oct-25,Wednesday,October,Q4,2025,EQ,1453.00,1461.20,1442.60,1447.40,1455.50,1452.20,1452.24,1807.70,1209.40,1311858.00,63292.00
28-Oct-25,Tuesday,October,Q4,2025,EQ,1469.00,1469.60,1435.30,1462.80,1446.30,1447.40,1447.41,1807.70,1209.40,1432913.00,80930.00
27-Oct-25,Monday,October,Q4,2025,EQ,1457.90,1475.60,1457.00,1453.70,1464.80,1462.80,1467.58,1807.70,1209.40,1036807.00,47176.00
24-Oct-25,Friday,October,Q4,2025,EQ,1465.40,1468.00,1450.00,1463.40,1453.70,1453.70,1457.54,1807.70,1209.40,969361.00,47996.00
23-Oct-25,Thursday,October,Q4,2025,EQ,1465.00,1487.50,1460.90,1448.70,1465.30,1463.40,1475.22,1807.70,1209.40,3244860.00,85988.00
21-Oct-25,Tuesday,October,Q4,2025,EQ,1450.00,1457.30,1442.00,1444.40,1446.90,1448.70,1450.44,1807.70,1209.40,114229.00,6606.00
20-Oct-25,Monday,October,Q4,2025,EQ,1440.00,1455.00,1439.00,1447.60,1446.00,1444.40,1446.03,1807.70,1209.40,1800507.00,61978.00
17-Oct-25,Friday,October,Q4,2025,EQ,1465.00,1465.00,1440.10,1463.80,1446.80,1447.60,1447.46,1807.70,1209.40,1433539.00,58051.00
16-Oct-25,Thursday,October,Q4,2025,EQ,1466.00,1466.70,1447.90,1459.00,1460.00,1463.80,1457.76,1807.70,1209.40,1619438.00,61690.00
15-Oct-25,Wednesday,October,Q4,2025,EQ,1470.00,1479.00,1440.40,1468.00,1455.00,1459.00,1456.34,1807.70,1209.40,2810322.00,99023.00
14-Oct-25,Tuesday,October,Q4,2025,EQ,1460.00,1479.80,1457.90,1450.90,1468.90,1468.00,1468.88,1807.70,1209.40,1430713.00,72211.00
13-Oct-25,Monday,October,Q4,2025,EQ,1455.00,1461.50,1439.20,1457.20,1456.60,1450.90,1449.30,1807.70,1209.40,1229414.00,90430.00
10-Oct-25,Friday,October,Q4,2025,EQ,1477.00,1477.70,1450.10,1466.60,1458.00,1457.20,1460.49,1807.70,1209.40,937053.00,67199.00
9-Oct-25,Thursday,October,Q4,2025,EQ,1458.20,1475.40,1452.00,1458.20,1463.10,1466.60,1465.62,1807.70,1209.40,1354036.00,63799.00
8-Oct-25,Wednesday,October,Q4,2025,EQ,1432.10,1472.80,1432.10,1438.90,1456.10,1458.20,1459.37,1807.70,1209.40,1154614.00,61925.00
7-Oct-25,Tuesday,October,Q4,2025,EQ,1440.00,1445.80,1426.60,1439.30,1441.00,1438.90,1437.37,1807.70,1209.40,1105550.00,51162.00
6-Oct-25,Monday,October,Q4,2025,EQ,1404.90,1442.00,1397.10,1400.60,1439.60,1439.30,1414.16,1807.70,1209.40,3036770.00,71535.00
3-Oct-25,Friday,October,Q4,2025,EQ,1423.00,1423.80,1397.30,1416.00,1398.00,1400.60,1405.12,1807.70,1209.40,2568702.00,63629.00
1-Oct-25,Wednesday,October,Q4,2025,EQ,1401.00,1423.60,1393.40,1400.30,1418.00,1416.00,1413.93,1807.70,1209.40,1683484.00,78594.00
30-Sep-25,Tuesday,September,Q3,2025,EQ,1408.00,1426.70,1392.50,1410.70,1397.00,1400.30,1410.50,1807.70,1209.40,2225340.00,84324.00
29-Sep-25,Monday,September,Q3,2025,EQ,1415.00,1425.00,1391.90,1407.70,1410.00,1410.70,1404.18,1807.70,1209.40,2708118.00,91381.00
26-Sep-25,Friday,September,Q3,2025,EQ,1439.90,1441.50,1403.50,1444.30,1407.00,1407.70,1416.07,1807.70,1209.40,1851067.00,87439.00
25-Sep-25,Thursday,September,Q3,2025,EQ,1452.00,1460.20,1437.00,1452.40,1441.50,1444.30,1447.52,1807.70,1209.40,1581629.00,75826.00
24-Sep-25,Wednesday,September,Q3,2025,EQ,1470.00,1470.00,1439.00,1471.90,1453.60,1452.40,1450.81,1807.70,1209.40,2122106.00,80876.00
23-Sep-25,Tuesday,September,Q3,2025,EQ,1511.70,1511.70,1468.20,1505.40,1472.90,1471.90,1481.99,1807.70,1209.40,1380054.00,60805.00
22-Sep-25,Monday,September,Q3,2025,EQ,1499.00,1510.00,1453.30,1553.80,1507.20,1505.40,1494.26,1807.70,1209.40,5723501.00,210711.00
19-Sep-25,Friday,September,Q3,2025,EQ,1551.00,1557.40,1541.60,1550.70,1557.00,1553.80,1550.99,1807.70,1209.40,2621234.00,78319.00
18-Sep-25,Thursday,September,Q3,2025,EQ,1556.00,1566.90,1541.80,1547.20,1550.90,1550.70,1552.76,1807.70,1209.40,2246114.00,60225.00
17-Sep-25,Wednesday,September,Q3,2025,EQ,1538.30,1549.40,1525.60,1531.50,1548.70,1547.20,1539.43,1807.70,1209.40,1946337.00,68429.00
16-Sep-25,Tuesday,September,Q3,2025,EQ,1522.90,1534.00,1510.00,1519.80,1530.00,1531.50,1523.13,1807.70,1209.40,1011289.00,53675.00
15-Sep-25,Monday,September,Q3,2025,EQ,1527.90,1527.90,1505.60,1525.50,1520.00,1519.80,1516.31,1807.70,1209.40,825515.00,45307.00
12-Sep-25,Friday,September,Q3,2025,EQ,1529.00,1530.00,1512.50,1521.20,1525.50,1525.50,1523.72,1807.70,1209.40,770698.00,47140.00
11-Sep-25,Thursday,September,Q3,2025,EQ,1526.00,1531.50,1505.70,1526.00,1520.00,1521.20,1516.00,1807.70,1209.40,896908.00,56286.00
10-Sep-25,Wednesday,September,Q3,2025,EQ,1503.00,1536.00,1501.80,1498.20,1526.70,1526.00,1525.50,1807.70,1209.40,1660976.00,75237.00
9-Sep-25,Tuesday,September,Q3,2025,EQ,1466.60,1500.00,1465.70,1460.70,1496.50,1498.20,1493.02,1807.70,1209.40,1749566.00,87856.00
8-Sep-25,Monday,September,Q3,2025,EQ,1482.40,1487.90,1459.00,1477.90,1460.00,1460.70,1468.02,1807.70,1209.40,1308412.00,71376.00
5-Sep-25,Friday,September,Q3,2025,EQ,1499.00,1507.40,1462.10,1500.40,1478.00,1477.90,1483.62,1807.70,1209.40,1875965.00,90302.00
4-Sep-25,Thursday,September,Q3,2025,EQ,1506.10,1510.80,1495.30,1508.20,1496.90,1500.40,1502.24,1807.70,1209.40,1038934.00,61743.00
3-Sep-25,Wednesday,September,Q3,2025,EQ,1512.80,1516.10,1497.30,1512.80,1508.90,1508.20,1507.71,1807.70,1209.40,1431929.00,61663.00
2-Sep-25,Tuesday,September,Q3,2025,EQ,1502.00,1519.90,1498.60,1505.50,1509.10,1512.80,1514.41,1807.70,1209.40,1137022.00,93150.00
1-Sep-25,Monday,September,Q3,2025,EQ,1485.00,1509.90,1485.00,1481.40,1505.40,1505.50,1504.30,1807.70,1209.40,1241192.00,61147.00
29-Aug-25,Friday,August,Q3,2025,EQ,1498.80,1504.70,1478.70,1495.60,1486.00,1481.40,1495.92,1807.70,1209.40,2279980.00,48489.00
28-Aug-25,Thursday,August,Q3,2025,EQ,1500.00,1509.20,1482.60,1502.20,1494.40,1495.60,1497.00,1807.70,1209.40,1771867.00,86001.00
26-Aug-25,Tuesday,August,Q3,2025,EQ,1521.00,1526.50,1498.90,1527.10,1504.60,1502.20,1508.03,1807.70,1209.40,1510822.00,62203.00
25-Aug-25,Monday,August,Q3,2025,EQ,1516.00,1539.70,1505.00,1505.00,1526.80,1527.10,1530.64,1807.70,1209.40,1386218.00,78201.00
22-Aug-25,Friday,August,Q3,2025,EQ,1529.60,1529.60,1499.00,1521.30,1503.00,1505.00,1508.01,1807.70,1209.40,969599.00,49635.00
21-Aug-25,Thursday,August,Q3,2025,EQ,1528.00,1531.70,1509.10,1524.10,1520.60,1521.30,1522.72,1807.70,1209.40,1251760.00,57124.00
20-Aug-25,Wednesday,August,Q3,2025,EQ,1488.00,1532.00,1487.40,1496.70,1526.00,1524.10,1518.98,1807.70,1209.40,2329633.00,134941.00
19-Aug-25,Tuesday,August,Q3,2025,EQ,1472.00,1499.60,1464.40,1471.20,1499.60,1496.70,1485.70,1807.70,1209.40,1807647.00,68384.00
18-Aug-25,Monday,August,Q3,2025,EQ,1500.00,1500.00,1468.10,1486.70,1470.50,1471.20,1478.70,1807.70,1209.40,1249405.00,75175.00
14-Aug-25,Thursday,August,Q3,2025,EQ,1509.90,1529.90,1485.00,1506.30,1488.20,1486.70,1502.61,1807.70,1209.40,1715172.00,83927.00
13-Aug-25,Wednesday,August,Q3,2025,EQ,1515.00,1518.70,1499.30,1509.30,1504.00,1506.30,1507.74,1807.70,1209.40,1815196.00,97358.00
12-Aug-25,Tuesday,August,Q3,2025,EQ,1482.60,1517.40,1481.00,1481.10,1511.20,1509.30,1509.26,1807.70,1209.40,2532937.00,118797.00
11-Aug-25,Monday,August,Q3,2025,EQ,1480.40,1522.70,1469.70,1480.40,1481.00,1481.10,1480.62,1807.70,1209.40,888886.00,71257.00
8-Aug-25,Friday,August,Q3,2025,EQ,1473.80,1496.00,1473.80,1482.00,1482.00,1480.40,1484.91,1807.70,1209.40,1371665.00,77583.00
7-Aug-25,Thursday,August,Q3,2025,EQ,1455.00,1492.00,1450.00,1459.00,1488.10,1482.00,1468.91,1807.70,1209.40,1587489.00,58636.00
6-Aug-25,Wednesday,August,Q3,2025,EQ,1480.10,1481.50,1453.30,1485.40,1455.00,1459.00,1467.20,1807.70,1209.40,1039973.00,64963.00
5-Aug-25,Tuesday,August,Q3,2025,EQ,1470.10,1487.80,1461.20,1475.00,1483.00,1485.40,1479.59,1807.70,1209.40,2929677.00,123451.00
4-Aug-25,Monday,August,Q3,2025,EQ,1435.00,1477.00,1419.10,1438.80,1475.00,1475.00,1458.16,1807.70,1209.40,1581473.00,85435.00
1-Aug-25,Friday,August,Q3,2025,EQ,1456.60,1459.80,1432.40,1463.70,1435.60,1438.80,1442.29,1807.70,1209.40,1620011.00,69491.00
